mcg,gvh,lip,chg,aac,alm1,alm2,class
0.6007517448061124,0.29398212770596754,0.48,0.5,0.6380089361470163,0.7555749787883546,0.7751767660177579,imU
0.6785922680228347,0.3431553608137008,0.48,0.5,0.6488592268022835,0.7765776804068504,0.7965776804068504,imU
0.649334241115605,0.36416780139450633,0.48,0.5,0.5984660312190765,0.7232995914979777,0.7432995914979778,imU
0.5957157829915646,0.37742842170084356,0.48,0.5,0.1834357583595101,0.5285736744873469,0.42000524047047616,imU
0.6811789073103593,0.37372630243678645,0.48,0.5,0.5511789073103593,0.6558367853563424,0.6939736341379492,imU
0.77322872130409,0.40440957376803,0.48,0.5,0.64322872130409,0.7862406885141275,0.8090359016301124,imU
0.73954178879675,0.37,0.48,0.5,0.6269272359959375,0.6921563415975625,0.7321563415975625,imU
0.6436987737013654,0.45554816055204816,0.48,0.5,0.6459579709411248,0.6266444816561444,0.6747950948054617,imU
0.5759864985470048,0.38665166505222764,0.48,0.5,0.09192799225069259,0.503968496609678,0.35727182671413327,imU
0.7434591254833618,0.43506047089357447,0.48,0.5,0.6170391927538723,0.770619260024383,0.7977793945654043,imU
0.6674800142968567,0.47795999610085727,0.48,0.5,0.5393199987002858,0.7010200019495714,0.7403400006498572,imU
0.778044056721526,0.443759522738644,0.48,0.5,0.431278568215932,0.681278568215932,0.695038090954576,imU
0.668069604920915,0.49274787240773427,0.48,0.5,0.5829218847100219,0.7908174773286494,0.811460942355011,imU
0.8074131436624582,0.5190869918808676,0.48,0.5,0.5686304878213013,0.779239159900723,0.7993913279205784,imU
0.674236618690318,0.499942721805371,0.48,0.5,0.605534268531166,0.804179340495689,0.822767134265583,imU
0.7776671633745134,0.6145973177776279,0.48,0.5,0.47173253860077863,0.6958662693003893,0.7252659712756814,imU
0.7472530315265625,0.6815644549438703,0.48,0.5,0.4980389279271635,0.7158832162185096,0.7549026801820913,imU
0.7346467752281745,0.6085871009126979,0.48,0.5,0.5325970032780614,0.7208656677593538,0.7572437785062359,imU
0.7600969756945125,0.7086908281240805,0.48,0.5,0.49975756076371863,0.7100969756945125,0.7496605850692061,imU
0.6589357861943866,0.34514862895550935,0.48,0.5,0.6151831169700208,0.7582722943433264,0.7617277056566736,imU
0.8266405892697452,0.5033594107302548,0.48,0.5,0.5589062738201699,0.78,0.7667188214605097,imU
0.7776112943325102,0.3825515246847754,0.48,0.5,0.5556677659950612,0.7723887056674898,0.7780564716625511,imU
0.688630207657737,0.5267514879022106,0.48,0.5,0.5855576643178158,0.7451272318533159,0.7516242560488947,imU
0.7339364112144681,0.5250329000715549,0.48,0.5,0.501677633357185,0.7661293889286416,0.7455482444285434,imU
0.5939510204477753,0.40035836738060904,0.48,0.5,0.11388979600749449,0.5247289796492742,0.37909959191793946,imU
0.81,0.47314358221071323,0.48,0.5,0.4821442166450872,0.7155724255397307,0.7297153733160698,imU
0.8203903984694689,0.45731733078244813,0.48,0.5,0.46502506003436517,0.7080981277213859,0.7007807969389378,imU
0.5005955881399673,0.6043710938006424,0.9827821692725532,0.5,0.5553644301887644,0.708675551482504,0.7380133272237561,imU
0.6191655928111083,0.576500644313335,0.48,0.5,0.5808613616774081,0.73,0.7586944802396297,imU
0.6628029711816054,0.5649679737308593,0.48,0.5,0.5772610813566761,0.7459236483041549,0.753630540678338,imU
0.5793618004623748,0.5859596101722463,0.48,0.5,0.5561754245058661,0.714683211096996,0.7325574198821178,imU
0.5836137980818312,0.48797225946323197,0.48,0.5,0.6080689904091561,0.7372275961636624,0.7636137980818313,imU
0.7622508415625333,0.5191881311719,0.48,0.5,0.49653135519531666,0.6790775464257585,0.7008118688281001,imU
0.6887019203614837,0.45587339577646224,0.48,0.5,0.5093509601807418,0.8026121779786021,0.8260897423828817,imU
0.7312087202044935,0.42,0.48,0.5,0.49619339523271894,0.753806604767281,0.7797582559591013,imU
0.6112596409231585,0.4874652926766291,0.48,0.5,0.5212287899690511,0.7550077127385268,0.7850077127385269,imU
0.8475789263926046,0.5432719184626609,0.48,0.5,0.6274122763317926,0.8089649105327171,0.828964910532717,imU
0.6437558869979249,0.46920862306713007,0.48,0.5,0.5664252074297572,0.7764252074297573,0.7998189055723179,imU
0.7509720642477321,0.4036284919690335,0.48,0.5,0.5854571693436554,0.844571693436555,0.8591145240928996,imU
0.77646068371524,0.657325812111232,0.48,0.5,0.514814615343716,0.739629230687432,0.7746910255728601,imU
0.86,0.43868783364645264,0.48,0.5,0.6021719584116131,0.8656560831767737,0.878699072779677,imU
0.7221378862402257,0.45678157186685475,0.48,0.5,0.584643685626629,0.7748160434269111,0.7994597290535402,imU
0.748485880769721,0.45481607649632566,0.48,0.5,0.6246792170935813,0.8016509786330234,0.8184858807697211,imU
0.8062596316503031,0.5434653260589087,0.48,0.5,0.5647634843104243,0.85803082128097,0.8702750422907881,imU
0.7513088987052793,0.4504362995684264,0.48,0.5,0.5968120998561421,0.7468120998561422,0.7768120998561422,imU
0.8478715246301309,0.48354586135045485,0.48,0.5,0.5980137425079876,0.7609220198070779,0.7909220198070779,imU
0.5092199343986331,0.45769294503537455,0.48,0.5,0.6315352748231274,0.7100082854598688,0.7446223953891198,imU
0.5810623840097721,0.4252930049969462,0.48,0.5,0.564468807995114,0.767765596002443,0.7457051034978623,imU
0.4857530832761975,0.5781481245714811,0.8895801651811348,0.5,0.5727407501714076,0.7163703750857038,0.7463703750857038,imU
0.4735629472043769,0.4597701324384273,0.48,0.5,0.618046125726632,0.7398850662192137,0.7689655959729228,imU
0.6179852397640152,0.30975428689224604,0.48,0.5,0.6169533319590462,0.7236609508103385,0.7453071413846925,imU
0.6898662879294529,0.37882946130197903,0.48,0.5,0.531170538698021,0.6289631733725262,0.6667558080470315,imU
0.730296269948318,0.3890326611399891,0.48,0.5,0.5244618953366793,0.6179564518133478,0.6462091735750136,imU
0.7159716699972389,0.4225795228579317,0.48,0.5,0.5566078528606927,0.6843464214344879,0.7143464214344879,imU
0.6889938256659419,0.5127045831893374,0.48,0.5,0.6654091663786748,0.8458492044276397,0.858993825665942,imU
0.7367701586020841,0.5345962698252605,0.48,0.5,0.6839130556115882,0.8485093254368488,0.860807460349479,imU
0.7246985407131724,0.5083887768759742,0.48,0.5,0.6830197532596939,0.8646309763837198,0.8746309763837198,imU
0.6592861527648635,0.39857025929369755,0.48,0.5,0.5864266713522586,0.6292861527648634,0.6728574351765757,imU
0.7102681164626792,0.46109496575726516,0.48,0.5,0.6626033561618233,0.6654748287863257,0.708078184948149,imU
0.6647935320589281,0.469071947737637,0.48,0.5,0.6394848836197808,0.6424223111539829,0.6752575581901096,imU
0.7476540608579921,0.3717061375578239,0.48,0.5,0.640639801584184,0.698080595247448,0.7382938624421761,imU
0.7293489359853709,0.5273319149104209,0.48,0.5,0.6653148938354707,0.8386553192833667,0.8513234043729458,imU
0.81,0.5153112037941825,0.48,0.5,0.5612085071140921,0.7735529052170009,0.7929668056912738,imU
0.7991019373508446,0.520990732968105,0.48,0.5,0.5828795285853655,0.7879258637448403,0.8069351307767353,imU
0.6674225994928406,0.27340944296581987,0.48,0.5,0.6012887002535796,0.75,0.7755301856780601,imU
0.6901130274486718,0.2899152294134962,0.48,0.5,0.4428602749926413,0.6851836696040917,0.6678178896993895,imU
0.7279662846599323,0.5544745335793492,0.5875251065894507,0.5,0.5124067430680136,0.670338952556678,0.6924067430680135,imU
0.7257049538120901,0.5437079817403496,0.6169794500553536,0.5,0.5673657798066278,0.7615604586463948,0.7841946788397669,imU
0.7151424694859098,0.45990502034272684,0.6097530528910898,0.5,0.6350474898286366,0.7850474898286366,0.8075427408457729,imU
0.6766779124902671,0.4376819269320611,0.6266441750194657,0.5,0.617439357689313,0.7028200802888358,0.74,imU
0.8755552223266209,0.425252919068539,0.48,0.5,0.51959592930242,0.7320203534878996,0.74959592930242,imU
0.8384122267714385,0.39227481784762563,0.48,0.5,0.49227481784762567,0.7715877732285615,0.726895681539688,imU
0.8415634770891328,0.5282739218315037,0.48,0.5,0.7374921832869372,0.9176547843663008,0.7156347708913284,imU
0.8491583479772459,0.544579173988623,0.48,0.5,0.6950499121365249,0.8696290861251479,0.759529261852098,imU
0.8060055013855536,0.4466380195012007,0.48,0.5,0.5555173593349343,0.7270402200554221,0.7529597799445779,imU
0.6318149482269643,0.5054626294325893,0.48,0.5,0.638729536241125,0.7205444844680893,0.7603629896453928,imU
0.7245728818986366,0.4658659884473029,0.48,0.5,0.5202076829283937,0.7263048587932425,0.7095611296540605,imU
0.6316938380247914,0.510483953721369,0.48,0.5,0.641451861164107,0.7233876760495829,0.7626617454675294,imU
0.8015622295027918,0.4543745573682047,0.48,0.5,0.6353125245906553,0.7515622295027917,0.7821872786841023,imU
0.8324692134473984,0.4857614980439297,0.48,0.5,0.6483538577017344,0.7641153557456641,0.7932922845965313,imU
0.8339424372169395,0.5125359767394128,0.48,0.5,0.5604208511732919,0.7149280465211745,0.7404208511732919,imU
0.7968482889073657,0.5057585554631718,0.48,0.5,0.47260684437053746,0.6634241444536828,0.68,imU
0.7340588155695904,0.4784646971265495,0.48,0.5,0.5503470659873686,0.7047529475443276,0.7303470659873686,imU
0.7043836133025895,0.4943379270947144,0.48,0.5,0.4885844817736786,0.6999543137921249,0.7256620729052856,imU
0.6062518231476682,0.3890629557869171,0.48,0.5,0.1143777347215024,0.5171888673607512,0.38286724209034956,imU
0.6634198988486464,0.3099350758635152,0.48,0.5,0.3577759275800603,0.6418073356290503,0.592743465511818,imU
0.585755083600548,0.3091021237975339,0.48,0.5,0.5168974244158926,0.6948160868071243,0.6766118392120564,imU
0.818432029742157,0.4755507806700604,0.48,0.5,0.6237496059533565,0.7479871078091631,0.7695335910822778,imU
0.731955536161862,0.49405002181790514,0.48,0.5,0.6001389494941809,0.8080722537369741,0.7941056016155775,imU
0.7841048114285456,0.44342067619045467,0.48,0.5,0.45684135238090934,0.7334206761904546,0.6841048114285456,imU
0.7836493708166176,0.4108050334670598,0.48,0.5,0.45364937081661755,0.7628443373495577,0.687298741633235,imU
0.7555270716814687,0.6763248601776242,0.48,0.5,0.4355270716814687,0.4235469623889849,0.383290607522203,pp
0.6685349001590275,0.6914016450063771,0.48,0.5,0.4459873090330809,0.39057297305978467,0.3145222091921084,pp
0.6420691406371658,0.5683446874902673,0.48,0.5,0.42,0.4616553125097327,0.3665287239575223,pp
0.6841753027298384,0.744509926796374,0.48,0.5,0.4571394677439494,0.45670121091935345,0.42208765136491916,pp
0.6918668095323248,0.6390471088131253,0.48,0.5,0.5402479660070748,0.5141905782373749,0.4195430408272749,pp
0.7062021398112958,0.6875267476411973,0.48,0.5,0.4390582736797324,0.5293032097169437,0.36177646207574643,pp
0.6540533987970604,0.8877508056137184,0.48,0.5,0.3419822004009799,0.42982200400979886,0.38576860521273854,pp
0.5955635732599477,0.5902073975434555,0.48,0.5,0.46137962346465966,0.3992876485670157,0.30209197489764394,pp
0.721363578189076,0.7839256462776927,0.48,0.5,0.5705784489335375,0.49822306116692194,0.3170661632998468,pp
0.7048676591466362,0.7548676591466362,0.48,0.5,0.5189643150704021,0.5064096655923767,0.32436133763049363,pp
0.669997259613324,0.6999821874866059,0.48,0.5,0.46000137019333803,0.45000274038667604,0.3300246634800841,pp
0.6514766261459543,0.5951026444812209,0.48,0.5,0.4463739816647332,0.4567103646864124,0.4981869908323666,pp
0.6436820418457672,0.7216309957015885,0.48,0.5,0.4068204184576715,0.41945633476613714,0.46577429292037004,pp
0.677301508623906,0.845767169541302,0.48,0.5,0.2791183668500179,0.4740915708869441,0.200511446360868,pp
0.6485226725850327,0.7536933185374182,0.48,0.5,0.46,0.3748293540476145,0.30852267258503274,pp
0.664637443438491,0.8153625565615091,0.48,0.5,0.5096121794847818,0.48284992458465453,0.26038782051521825,pp
0.7095872111268494,0.7110319721828763,0.48,0.5,0.40144476105602683,0.5394840139085619,0.38834884450739793,pp
0.697531080497398,0.6611291494951678,0.48,0.5,0.4313397700074343,0.4329281839940526,0.43506216099479605,pp
0.6714485918002019,0.6085514081997981,0.48,0.5,0.5063785204994954,0.3750700713007064,0.39014014260141283,pp
0.488731106315848,0.7103987679474884,0.48,0.5,0.4700785596315292,0.4958731106315848,0.5394441127894533,pp
0.6475068747432143,0.6948622422996429,0.48,0.5,0.4355922792607143,0.47911845585214285,0.36647382340857143,pp
0.6175870536921035,0.6083027129585014,0.48,0.5,0.4192843407336022,0.4846421703668011,0.38124759628380384,pp
0.6879593662412515,0.6911080282067871,0.48,0.5,0.39842566901723225,0.5289796831206258,0.38055401410339357,pp
0.6642547580172157,0.7286539786207583,0.48,0.5,0.32418252672405207,0.39701903206886247,0.4044714518967063,pp
0.692942095205636,0.7870579047943641,0.48,0.5,0.26966465303340226,0.45605186389457075,0.33849093865031005,pp
0.6662640218849804,0.725252804376996,0.48,0.5,0.4427247606070353,0.4488904240734784,0.27667127222043525,pp
0.6336326374342589,0.7134336573540795,0.48,0.5,0.4907959203207176,0.41721427887748824,0.19378062152340877,pp
0.734972459101819,0.4993273219060559,0.48,0.5,0.48994491820363795,0.5767033878642414,0.43173092876242236,pp
0.685072798227925,0.82,0.48,0.5,0.38930013008452896,0.6364725380588669,0.5473180044301877,pp
0.4767286357558785,0.5043695450110465,0.48,0.5,0.4791690911062016,0.3731899996386305,0.3249331820317184,pp
0.46949683205210047,0.5118122335239337,0.48,0.5,0.46909388323803314,0.35751687587886694,0.37446308029436665,pp
0.3274480337934161,0.3956363498977203,0.48,0.5,0.5253701411554441,0.28221428031696155,0.37718182505113984,pp
0.7037971889501323,0.6817690784514555,0.48,0.5,0.41304216574801517,0.5175943779002646,0.4206365436482798,pp
0.6579862779234024,0.7380320181787279,0.48,0.5,0.4910068610382988,0.40496569480850586,0.40697941688510353,pp
0.621931099958721,0.5653148322340961,0.48,0.5,0.4910411483924231,0.6890679418795574,0.20468516776590392,pp
0.609978962055168,0.576673679314944,0.48,0.5,0.4566316034252799,0.6232526878781438,0.24337891554713612,pp
0.7072090922058814,0.6650265750226232,0.48,0.5,0.46030419530543026,0.5158860108936676,0.3128440578393651,pp
0.7314017641376452,0.8371964717247093,0.48,0.5,0.3524282262023246,0.5157947075870641,0.32401764137645284,pp
0.63,0.7531696526118962,0.48,0.5,0.5395624863433454,0.42014583788555154,0.37561011579603465,pp
0.6260780828466017,0.8103904142330086,0.48,0.5,0.4274534200737879,0.4292191715339827,0.32726710036893947,pp
0.6788407082001593,0.6402275597140581,0.48,0.5,0.5720910238856233,0.48372692834313025,0.4179089761143767,pp
0.6594104666730782,0.6511790666538434,0.48,0.5,0.5313755777628173,0.4196069777820522,0.45372267779166964,pp
0.676143179606406,0.7965184617620112,0.48,0.5,0.48464205098398494,0.48075056431121055,0.34962471784439475,pp
0.7011171013458489,0.7667295641314136,0.48,0.5,0.5021533345227375,0.5133513040375468,0.35997304394367985,pp
0.7055147647336868,0.7629901568442088,0.48,0.5,0.3789704705326264,0.47827214710053023,0.462524607889478,pp
0.685571330120225,0.612143349398875,0.48,0.5,0.452028394216405,0.440885733975955,0.50937119228854,pp
0.7388037310036594,0.47084442517388747,0.48,0.5,0.4992259435906031,0.5692963123550937,0.41936668111958436,pp
0.7452120204017837,0.6628447548659961,0.48,0.5,0.42181969397324476,0.5439398979910816,0.37309181638394684,pp
0.7234651974023728,0.6022784207810171,0.48,0.5,0.4448839913412429,0.5534651974023729,0.40346519740237285,pp
0.6254124984080592,0.782498076188335,0.48,0.5,0.46500384762332997,0.4912490380941675,0.5312567333408275,pp
0.63,0.8005632688133211,0.48,0.5,0.39,0.461509038401903,0.342830320532699,pp
0.6880551671354326,0.6651379178385816,0.48,0.5,0.30826553967441145,0.3938896657291348,0.25312762183582993,pp
0.6435834851665108,0.8322357821392266,0.48,0.5,0.372986237638759,0.47329265358232014,0.42687613874883096,pp
0.6936671122252318,0.6973342244504637,0.48,0.5,0.44216510721168856,0.7006764689551005,0.688511361743412,pp
0.6821455540447193,0.6742911080894387,0.48,0.5,0.4378544459552806,0.8042911080894387,0.6842087161295369,pp
0.6702696334136279,0.8394607331727443,0.48,0.5,0.38107853365451144,0.46477137820601516,0.3257678886212405,pp
0.6809033273468467,0.7854453237549548,0.48,0.5,0.465458003591892,0.5427099820405401,0.2472646582855854,pp
0.6967170033398565,0.7528096418288562,0.48,0.5,0.37906345272371456,0.45702918576528506,0.26702918576528506,pp
0.6616461156105458,0.7090174176196808,0.48,0.5,0.46791152890263643,0.3258230578052729,0.3018672933539547,pp
0.6651451881475577,0.700995920741774,0.48,0.5,0.4177177822213366,0.5012862970368894,0.36543556444267317,pp
0.6291956824351053,0.5666137240135021,0.48,0.5,0.44596823440810124,0.4072592136189029,0.417100385659409,pp
0.7058412064984216,0.6652457308675032,0.48,0.5,0.5075236194952651,0.467722111372238,0.4368336658832859,pp
0.6726123756359723,0.7734267410963882,0.48,0.5,0.5269381218201387,0.4664886192762495,0.25873613199569506,pp
0.6528488037851828,0.6917209569718538,0.48,0.5,0.5497326316725979,0.4,0.36715119621481723,pp
0.7133563430113629,0.78,0.48,0.5,0.5652056382323225,0.48226057168560477,0.3229450665467178,pp
0.6809234356772133,0.826769640773958,0.48,0.5,0.44153794903255256,0.46523169174140544,0.34492276941953154,pp
0.651742501604041,0.748257498395959,0.48,0.5,0.3430299935838362,0.4027081205888874,0.4527081205888874,pp
0.7373263933795664,0.7129947950346748,0.48,0.5,0.45417100413777095,0.3928342008275542,0.37582899586222906,pp
0.6377790034487949,0.7744640551807179,0.48,0.5,0.3744419931024103,0.4011049827560257,0.4200110310391538,pp
0.39334425480553686,0.46578578685739375,0.48,0.5,0.48555191506482104,0.4068896169870358,0.44210710657130314,pp
0.40861846383325473,0.4867676941797604,0.48,0.5,0.5012707688684335,0.4156076926096388,0.43317692217108367,pp
0.46482298556503177,0.5548331006756013,0.48,0.5,0.5050151726658544,0.4099898848894304,0.3351466691032594,pp
0.6173868796537603,0.8108371174609087,0.48,0.5,0.45651583953834707,0.36522624069247944,0.3973868796537603,pp
0.5913129328622585,0.6026258657245169,0.48,0.5,0.39242448056528983,0.37313129328622585,0.340706812720936,pp
0.5725732671549695,0.5462866335774847,0.48,0.5,0.4416751766439002,0.3834713576660387,0.3116751766439002,pp
0.6726136181194794,0.7903978641039049,0.48,0.5,0.5230114822233842,0.49130680905973967,0.23261361811947937,pp
0.6707691080370589,0.6337277068005883,0.48,0.5,0.600414012364706,0.4637277068005883,0.3937277068005883,pp
0.6298779171105924,0.6124236981941202,0.48,0.5,0.4872100531376569,0.4123626567494164,0.38745421891647214,pp
0.6513204093847392,0.65,0.48,0.5,0.4752816375389569,0.4542136062564928,0.3713204093847392,pp
0.6483668803277004,0.7039305462579306,0.48,0.5,0.41556366593023025,0.49949421218816087,0.3606215440486214,pp
0.5861514481101252,0.7461514481101252,0.48,0.5,0.4789075136552302,0.49,0.5435630054620921,pp
0.44264088354182285,0.5937922650625468,0.48,0.5,0.5117834256978152,0.4868397791145443,0.5467270722810861,pp
0.6690080419635593,0.6568072155042373,0.48,0.5,0.553899586770339,0.49929319772542374,0.3580843293025424,pp
0.7157517600171375,0.6036468319691526,0.48,0.5,0.5475943679451601,0.5830070400685499,0.3533461279622976,pp
0.720403840249664,0.6031115514507394,0.48,0.5,0.47587884792510077,0.6172922887989247,0.3156769278002688,pp
0.7256824187444298,0.7346653968165142,0.48,0.5,0.5584120937221495,0.47545934995543937,0.31215879062778507,pp
0.7036866684524073,0.6015666577379633,0.48,0.5,0.42318001607166617,0.36262666309518526,0.29474667380962943,pp
0.6344461291603342,0.7466767749620049,0.48,0.5,0.4888922583206683,0.36555387083966584,0.38,pp
0.5083804695228684,0.5333121831243823,0.48,0.5,0.4654048826192829,0.3931756103274104,0.4117561032741036,pp
0.7360325163761857,0.7365615141926942,0.48,0.5,0.31290948799079715,0.5270905120092029,0.5160325163761857,pp
0.7238592490563115,0.7238592490563115,0.48,0.5,0.35842225283106555,0.5353802503145628,0.4500567459106831,pp
0.4859339514544579,0.513196829214896,0.48,0.5,0.5029070894380139,0.7522078373058196,0.5829669757272289,im
0.2877166293096667,0.514561308189631,0.48,0.5,0.37561308189630954,0.4264904655170476,0.5073678491377858,im
0.47752026089238275,0.43188006522309563,0.48,0.5,0.5163533224628174,0.756466775371826,0.7828200978346435,im
0.3115079563143243,0.5022294426311793,0.48,0.5,0.6492785136831449,0.8948196284207862,0.8974098142103931,im
0.41387811761472976,0.5240975927452599,0.48,0.5,0.58,0.7704389502610602,0.7715853393789501,im
0.4294952924811966,0.4015141225564101,0.48,0.5,0.5796635283207977,0.7500560786132003,0.7800560786132004,im
0.41538010109534157,0.4825145745581187,0.48,0.5,0.5054970850883762,0.7707602021906831,0.7935087447348712,im
0.522013150287072,0.4389458177483783,0.48,0.5,0.13198027456939204,0.7922364544370947,0.4416288804855181,im
0.5118710568191113,0.3957380775394509,0.48,0.5,0.6480873074868497,0.71,0.7304781731282876,im
0.4492523040858679,0.614085417982452,0.48,0.5,0.40666227793168014,0.854752962396116,0.8644191901892839,im
0.4735363708640452,0.48529272582719096,0.48,0.5,0.6107806022058425,0.8003903011029213,0.8203903011029213,im
0.5349905678742056,0.5374335685957399,0.48,0.5,0.5901422949343146,0.6549288525328426,0.6934013367585592,im
0.44758455062671626,0.4048308987465675,0.48,0.5,0.611932359498627,0.743864718997254,0.7733816291225973,im
0.7276148374242177,0.3617888719318367,0.48,0.5,0.5323851625757823,0.9010556403408165,0.9122482216287077,im
0.7021212471822793,0.4944258234806792,0.48,0.5,0.4364593412154566,0.7281419411602263,0.5549522001656906,im
0.504162238357108,0.45724867150713244,0.48,0.5,0.6132892310964094,0.7763756642464338,0.7975837761642892,im
0.54,0.5515433642848829,0.48,0.5,0.523086728569766,0.8238424767863378,0.8415353973219482,im
0.5070459067367541,0.471304055269976,0.48,0.5,0.5334397858385203,0.869347972365012,0.8403326701194274,im
0.45167782300653436,0.579463038344224,0.48,0.5,0.42812087709513824,0.8287247767901205,0.8448321691212757,im
0.643262525455488,0.44229135202818953,0.48,0.5,0.5001618622378831,0.6580323724475766,0.6980323724475765,im
0.3403583782725171,0.5094869932101616,0.48,0.5,0.5718973986420323,0.8153338176535798,0.8310260135796768,im
0.3657243753084406,0.5280360852503427,0.48,0.5,0.3901673689405315,0.7668383880442587,0.7868383880442588,im
0.8293290271312194,0.44746968100814644,0.48,0.5,0.48,0.7137348405040732,0.739466451356561,im
0.47777545352695483,0.5877784418494414,0.48,0.5,0.5244431163011171,0.7655538953763963,0.7944431163011171,im
0.519412999588348,0.5476460003528446,0.48,0.5,0.33646600152899325,0.7741179998823852,0.6241135013819747,im
0.5636932843900062,0.5022864384693101,0.48,0.5,0.608291507754481,0.8614321923465507,0.8691457538772405,im
0.41241673627002795,0.48896290109330853,0.48,0.5,0.6334443516399628,0.8158610879099907,0.8358610879099907,im
0.31457656397042955,0.49542343602957045,0.48,0.5,0.5526090569123677,0.8354234360295705,0.7877587300021582,im
0.5063472113916516,0.4771720345513282,0.48,0.5,0.48096622154753343,0.736622152444877,0.5979340142395645,im
0.17112730523339503,0.5060727157999783,0.48,0.5,0.3378545684000436,0.42207282096684445,0.5068364420334821,im
0.4733633786610476,0.4327087301254666,0.48,0.5,0.5990970899581778,0.7290970899581778,0.760654648535581,im
0.71,0.44299536038465726,0.48,0.5,0.6849193731089499,0.8074884009616431,0.829573667468036,im
0.30749778820950024,0.44926561661961756,0.48,0.5,0.4731596179680444,0.49845425603639726,0.5711015750705737,im
0.6237343129958728,0.5270987450396698,0.48,0.5,0.5812962351190094,0.6730556473214858,0.6774075297619812,im
0.6035193305691794,0.5607293720314885,0.48,0.5,0.3499561492643132,0.7157512973993321,0.572746107802004,im
0.7963653946315122,0.407175090144118,0.48,0.5,0.5869868489584031,0.7223916967147059,0.7382297576121849,im
0.3486439467580365,0.5106286506733118,0.48,0.5,0.667485397306753,0.8971710719700972,0.8977997226434089,im
0.619730759675915,0.5040576588657023,0.48,0.5,0.3162496894672357,0.7951346201620426,0.5584036120599162,im
0.7198604645687283,0.459581393706185,0.48,0.5,0.5103488385781793,0.6613953543127169,0.7009069803032659,im
0.6061548787136033,0.48153536385919016,0.6799463068926297,0.5,0.2076365494654232,0.7884646361408099,0.5045658217470428,im
0.4589733838616755,0.51,0.48,0.5,0.5484805497450707,0.5969815734426984,0.6524846445355821,im
0.6668161328889689,0.6659609920413808,0.48,0.5,0.6446824464186214,0.6823370575606882,0.7172312063668952,im
0.1823211034918611,0.46785728733695064,0.48,0.5,0.5719643218342376,0.7682140689945741,0.7844638161549106,im
0.7770931640572081,0.5401820142658442,0.48,0.5,0.5492719429366233,0.6905460427975325,0.7109100713292209,im
0.6778810857108328,0.4725019950330075,0.48,0.5,0.5561532322975362,0.7780766161487681,0.7357701515536957,im
0.4001801254183451,0.47085960162350865,0.7835284692032072,0.5,0.5774662264840603,0.7408596016235086,0.7750225156772932,im
0.5433509142130508,0.5155567276142033,0.48,0.5,0.546664908578695,0.7077678152792712,0.5933139943656441,im
0.6785880222650278,0.4178454148206901,0.48,0.5,0.47367011852019714,0.6910103555605915,0.7241752963004929,im
0.6855594083051292,0.47637684904647115,0.48,0.5,0.6947246301907057,0.6908347781144234,0.7308347781144234,im
0.35125406478575577,0.4937942247684844,0.48,0.5,0.5502572190393946,0.7398713904803027,0.7718971123842422,im
0.4137299346331108,0.575204369757429,0.48,0.5,0.52,0.7652664239023651,0.7478686087810795,im
0.58,0.37051354696997146,0.48,0.5,0.5614530260461892,0.845298557214785,0.7998288176766762,im
0.3326547878600554,0.4827964363580166,0.48,0.5,0.6872507798079704,0.6713273939300277,0.708483741406024,im
0.5665409484634911,0.5130818969269823,0.48,0.5,0.5558647628841272,0.7472171340428551,0.7760142783690458,im
0.354311407281791,0.5262934221845373,0.48,0.5,0.498751540558597,0.61,0.4268982516508657,im
0.4338329869260383,0.4653602262281923,0.48,0.5,0.5893658819330001,0.724236380348923,0.7549568328053076,im
0.190995619513262,0.48325958373975836,0.48,0.5,0.40325958373975834,0.7003318731710874,0.40547207154700726,im
0.6030195969444699,0.5212255038194126,0.48,0.5,0.5680817002546275,0.7306927959259599,0.7572646977083525,im
0.41361456670293106,0.5057430444686207,0.48,0.5,0.5397858703905173,0.6860285506145977,0.7180142753072988,im
0.5653947678220967,0.49769738391104834,0.48,0.5,0.5359449788929179,0.6801375527677054,0.5666327427314444,im
0.6648770060060947,0.4181608732482224,0.48,0.5,0.61,0.71,0.74,im
0.4778863169368992,0.5415126567525437,0.48,0.5,0.5624693272323347,0.7353393386717073,0.7692436716237281,im
0.6065134976635844,0.6228106417449009,0.48,0.5,0.4716216744547185,0.87,0.8718648278816971,im
0.5505671220536728,0.49470447480357815,0.48,0.5,0.5529313236250473,0.8076357984286254,0.7805671220536727,im
0.2676502534744243,0.4818095861375664,0.48,0.5,0.4647940455379207,0.7442538851499114,0.7466981841622564,im
0.326576078833875,0.3718400563099107,0.48,0.5,0.5782239915535133,0.9317119605830625,0.9328959662140535,im
0.35404927976577477,0.5625726968119718,0.48,0.5,0.594340067013662,0.839373584580352,0.5644519430709156,im
0.6712528982846927,0.3980344721637031,0.48,0.5,0.567321842612099,0.7593304606530248,0.7893304606530248,im
0.400892867029633,0.5189810941816999,0.48,0.5,0.6129936980605666,0.7249684903028332,0.7549684903028332,im
0.2348525154948068,0.48404824258579143,0.48,0.5,0.5387935906364769,0.7202680909696717,0.5677212267577898,im
0.45139407855289815,0.4157272205426632,0.48,0.5,0.5342275075580156,0.744302960723551,0.4898792749351434,im
0.03656165348591217,0.5117410311183768,0.48,0.5,0.36741031118376766,0.6769641244735071,0.46147271712664684,im
0.3937739461953018,0.5109838532996644,0.48,0.5,0.5044273398484899,0.6647540366750839,0.44606834962122466,im
