mcg,gvh,lip,chg,aac,alm1,alm2,class
0.6069395972880424,0.41598370087170067,0.48,0.5,0.6297813998062888,0.7204372003874225,0.7553279002905668,imU
0.6083193433010584,0.3030852452150417,0.48,0.5,0.6380372132177438,0.750654262260752,0.7713085245215042,imU
0.6151593059944267,0.428376182969347,0.48,0.5,0.64,0.7311305205041799,0.7637101735013934,imU
0.6438725832962462,0.3463213370824392,0.48,0.5,0.622858723496649,0.7573462613585791,0.7773462613585791,imU
0.6758858542383178,0.3876575627149535,0.48,0.5,0.5547146355957946,0.6694292711915892,0.7064863440724303,imU
0.6754993066944162,0.3705788743888859,0.48,0.5,0.5414471859722148,0.6472359298610738,0.6863676182777451,imU
0.7640779185121624,0.37990293879075393,0.48,0.5,0.5647573469768848,0.7637867348844243,0.7889323266982934,imU
0.6652440726852694,0.4735905778291152,0.48,0.5,0.5458267474280771,0.7,0.74,imU
0.474024377255014,0.4604236186584226,0.48,0.5,0.6183055253663099,0.7391527626831549,0.7693645720123662,imU
0.6929801867552547,0.4690066044149151,0.48,0.5,0.515264859933559,0.7082450466888136,0.7235099066223727,imU
0.7083769036974327,0.4969319162941014,0.48,0.5,0.5617696066638447,0.726607297033588,0.7617696066638446,imU
0.6140494952833158,0.4859505047166843,0.5699617496845054,0.5,0.4938402691822316,0.7265399327044421,0.7565399327044421,imU
0.5705290465002187,0.46,0.48,0.5,0.537211373470408,0.7340865266764577,0.7640865266764577,imU
0.7872252069032594,0.5206221440189891,0.48,0.5,0.5579427565958431,0.8512442880379782,0.8639236754611243,imU
0.6436426671273635,0.4636426671273636,0.48,0.5,0.49092800138209064,0.7245359993089546,0.7563573328726365,imU
0.7488055986515098,0.6850278739149063,0.48,0.5,0.4982777844079246,0.7151666467762262,0.7543055389801886,imU
0.7997960830002415,0.6138261327494164,0.48,0.5,0.5066326805000403,0.7166326805000403,0.75,imU
0.6015578760044432,0.31855475248156573,0.48,0.5,0.6304817491728114,0.7472804997636604,0.7686402498818302,imU
0.8018890610149867,0.6262218779700266,0.48,0.5,0.5418890610149867,0.7290404822795394,0.7652323858236315,imU
0.8207927493816112,0.5092072506183889,0.48,0.5,0.5628048337455925,0.78,0.7784145012367778,imU
0.6156787254740776,0.3986098511190687,0.48,0.5,0.14289842771221511,0.5390623347684538,0.3993639905347106,imU
0.7752197058770762,0.49258323535216164,0.48,0.5,0.4786817647375427,0.7539014706146189,0.7086817647375427,imU
0.774675676549427,0.5172702641540107,0.48,0.5,0.545067574120703,0.7870135148241406,0.7610405444724218,imU
0.7807605781822724,0.47467595272409324,0.48,0.5,0.590704336367043,0.7961408672734086,0.7884226018202257,imU
0.7598931161736053,0.5354011678063189,0.48,0.5,0.5172994160968406,0.7783155193622676,0.7416844806377324,imU
0.7869515928925331,0.42428517697218165,0.48,0.5,0.4430484071074669,0.6783812389481698,0.689428893816691,imU
0.8354651699678364,0.48244194994639394,0.48,0.5,0.5303490698606242,0.7633722898820667,0.7309303399356727,imU
0.7144281215564539,0.3922140607782269,0.48,0.5,0.501918752951611,0.6495203117620972,0.68,imU
0.6741294418288744,0.47264840223152293,0.48,0.5,0.617685129949669,0.7133889220301987,0.7489259480201325,imU
0.6961638239548257,0.5128771320338807,0.48,0.5,0.59,0.7963793279741861,0.8180819119774129,imU
0.6896317722122999,0.351501316318787,0.48,0.5,0.5753824303716933,0.7446175696283066,0.7746175696283066,imU
0.6393067182213091,0.5525546254229526,0.48,0.5,0.5484852972450835,0.73,0.7362773127114763,imU
0.6447597967480835,0.42196797289974447,0.48,0.5,0.4770480406503833,0.766064054200511,0.7881921626015332,imU
0.6824690500840831,0.4131562108585978,0.48,0.5,0.5050938935184746,0.7973751565656086,0.8228126304713406,imU
0.6204677606508249,0.41364517376721655,0.48,0.5,0.41327432455577406,0.7255162163705161,0.7253307917647949,imU
0.672978046341471,0.4445588836236977,0.48,0.5,0.5352574881533199,0.8006986045296222,0.7795342636469186,imU
0.59797848673504,0.3245734425185065,0.48,0.5,0.62404302652992,0.7606379823133866,0.7806379823133867,imU
0.6250948811689427,0.4270054616072963,0.48,0.5,0.5876423217534141,0.7944580210228249,0.8138211608767071,imU
0.6492888969825292,0.42,0.48,0.5,0.6005022278877704,0.7841422206034941,0.8041422206034942,imU
0.799277789796026,0.34445834234701955,0.48,0.5,0.5748194474490065,0.7989166846940391,0.8165069609695359,imU
0.8277441817376766,0.473865127482041,0.48,0.5,0.5770976726950706,0.8190371998228885,0.8354883634753532,imU
0.7800706978456944,0.33047131897129584,0.48,0.5,0.57,0.7702356594856479,0.7902120935370831,imU
0.8551404247197513,0.5480561698879006,0.48,0.5,0.6241685096637016,0.8158314903362984,0.8348595752802487,imU
0.875678737570012,0.45024883700991575,0.48,0.5,0.5588913618698917,0.7429637872899639,0.7672850497199519,imU
0.8311118560016572,0.4802779640004143,0.48,0.5,0.6488881439983428,0.76,0.79,imU
0.4807331987775598,0.46232069162758055,0.48,0.5,0.6237711238948184,0.7452215561620561,0.7679693948258671,imU
0.5822570865356288,0.40948431105896704,0.48,0.5,0.5750971653857485,0.6838714567321856,0.719484311058967,imU
0.7483336150654354,0.5091176967762533,0.48,0.5,0.5790685860197888,0.7727451311841689,0.7945588483881267,imU
0.5025573596942622,0.4498258250955431,0.48,0.5,0.6037213201528688,0.7481393399235655,0.7628780775668802,imU
0.7977613046304668,0.43265678277828007,0.48,0.5,0.4395819125912532,0.6504180874087468,0.6653135655565602,imU
0.8555228367306351,0.5437319714228892,0.48,0.5,0.6241796877498257,0.8001502408073973,0.8205979571343337,imU
0.7302468813442367,0.2612344067211832,0.48,0.5,0.5694239435301145,0.7486832994974046,0.7786832994974047,imU
0.7788169860168106,0.33473205593275773,0.48,0.5,0.565859451058837,0.7593528741512952,0.7799443811428899,imU
0.727294764714481,0.5319496260510344,0.48,0.5,0.7097481302551717,0.8716977563062062,0.8368563571324159,imU
0.7457052956066061,0.4157367609834848,0.48,0.5,0.6257288946392651,0.8085815424425682,0.8242947043933939,imU
0.693108824872314,0.46108824872314047,0.48,0.5,0.6241970735954545,0.7773058984677685,0.8010882487231406,imU
0.6378142445661046,0.4430055826115348,0.48,0.5,0.6686885467396628,0.6161201152149071,0.6648086619545699,imU
0.777165429118921,0.44193144534594586,0.48,0.5,0.46828613364864574,0.658411327924325,0.6761371093081083,imU
0.6962721481785401,0.43124261727381996,0.48,0.5,0.5902811234137348,0.60062130863691,0.6412426172738199,imU
0.632741604473835,0.49355037315699046,0.48,0.5,0.6482248134215047,0.6898423507878159,0.7325839552616508,imU
0.83400683205687,0.5360045547045801,0.48,0.5,0.71404099234122,0.89203188293206,0.7199772264770999,imU
0.7997223449045348,0.4634728969749409,0.48,0.5,0.6162494479295938,0.795416482643198,0.815416482643198,imU
0.6286998291427768,0.4245788574435667,0.48,0.5,0.5795421142556433,0.7895421142556434,0.8095421142556434,imU
0.7858521317320012,0.5206432814160054,0.48,0.5,0.5048391796459987,0.6662218024019984,0.6869131137799982,imU
0.7440861709901557,0.3374739404458563,0.48,0.5,0.619301598465545,0.7147845725246107,0.7518276580196886,imU
0.49519123372169066,0.6094231962531454,0.9700062051635651,0.5,0.5617304112405636,0.711153607493709,0.7411536074937091,imU
0.643726149299122,0.5715684626752195,0.7501950073889269,0.5,0.5648039421655976,0.786863074649561,0.8072551903183658,imU
0.7330654432167633,0.5266632766113954,0.6388741986493802,0.5,0.5530552730509497,0.7586130886433526,0.74,imU
0.5143750691261555,0.5856249308738446,0.9154997603626611,0.5,0.5469999631327171,0.7132500092168207,0.7432500092168207,imU
0.8160974960067072,0.426234390633492,0.48,0.5,0.53558597658373,0.7315585976583729,0.753117195316746,imU
0.7606716514504096,0.4929228796691941,0.48,0.5,0.6393283485495904,0.8161815850635931,0.8295522323663936,imU
0.8045500260633678,0.4809167101056131,0.48,0.5,0.5727501303168392,0.8077417492006649,0.6881833420211226,imU
0.7044031543153453,0.4948010514384484,0.48,0.5,0.5918036800345694,0.7542705219409774,0.7301326323743678,imU
0.6009261979858738,0.35009408892230576,0.48,0.5,0.64,0.7418053515105947,0.7672684505035315,imU
0.6356298793027029,0.5116085369436294,0.48,0.5,0.6448256108308882,0.7312597586054057,0.7688469531899617,imU
0.6182988334681468,0.4846474725143183,0.48,0.5,0.5268887235254199,0.6751455282945631,0.6761416398550527,imU
0.6745591835545814,0.505756268232897,0.48,0.5,0.6209032070480366,0.7327311953013089,0.755756268232897,imU
0.8047457949459674,0.49869252387839835,0.48,0.5,0.6378934578648618,0.7942130842702765,0.8142130842702764,imU
0.6815422200529568,0.4491325591603669,0.48,0.5,0.5136144913388848,0.778963864357036,0.806722898267777,imU
0.7758785790892977,0.5199946537098384,0.48,0.5,0.5047071403035674,0.6576464298482163,0.68,imU
0.7026368196329825,0.5302929799592203,0.48,0.5,0.6941404008155944,0.8541404008155944,0.8644333807748147,imU
0.7777574991356906,0.4869491629213258,0.48,0.5,0.5,0.6314341646499446,0.6555149982713812,imU
0.7629354694205003,0.4227203674888344,0.48,0.5,0.5,0.5968494286478339,0.6258709388410005,imU
0.5907546511176595,0.39216651962069693,0.48,0.5,0.10079362461057204,0.5129016839919001,0.3657838812373439,imU
0.6141238539283713,0.429026504364857,0.48,0.5,0.2953272209513137,0.5929556591661997,0.5310086678959138,imU
0.7107868917917215,0.467991807369826,0.48,0.5,0.3591721450574083,0.7129125786702257,0.6526366270226953,imU
0.7282144246942205,0.3656168704823436,0.48,0.5,0.3476625903531281,0.7273216370413307,0.5960878960766434,imU
0.8174532600448345,0.4699626080358676,0.48,0.5,0.5998130401793381,0.7524719560269008,0.762397172098636,imU
0.7787804433782013,0.43817066506730196,0.48,0.5,0.4530488915544967,0.7214631036474093,0.676341330134604,imU
0.6547756301400034,0.3411386553736869,0.48,0.5,0.5752243698599966,0.7431815126168417,0.7393168067757878,imU
0.6319138465688858,0.6472162231725298,0.48,0.5,0.3905219581551507,0.4417398605171689,0.35017398605171685,pp
0.6685233358935809,0.5939660568820642,0.48,0.5,0.40050636433461295,0.4750212144487099,0.353502121444871,pp
0.7024531160182886,0.5233750079837435,0.48,0.5,0.44085937998983965,0.5107968680142244,0.42257813996951904,pp
0.7,0.6444262411452233,0.48,0.5,0.5118032623966874,0.6301639716647146,0.5745902128099379,pp
0.5636531390245705,0.5418265695122852,0.48,0.5,0.43339220052281535,0.3739140775263254,0.30339220052281535,pp
0.6986030472781234,0.6169847636093828,0.48,0.5,0.5390457091718518,0.5172060945562469,0.40485485100622204,pp
0.6415065039589724,0.8415065039589723,0.48,0.5,0.37698699208205544,0.3976710026393149,0.2552035224341763,pp
0.7202815486364634,0.7508446459093905,0.48,0.5,0.5386965817049697,0.5075703871591158,0.2954223229546952,pp
0.7041110953218334,0.7195925557509446,0.48,0.5,0.441925841716445,0.7947779514598322,0.7760002842069982,pp
0.7002341718553873,0.7502341718553873,0.48,0.5,0.5077115602202262,0.5057477388364839,0.3270090446540644,pp
0.6673222754508388,0.7778673054100644,0.48,0.5,0.27945497004077435,0.42669431137290326,0.28481041913909694,pp
0.6782766786857253,0.664255595619084,0.48,0.5,0.4888511191238168,0.4040210830666413,0.34976548744755737,pp
0.6603405232366647,0.5906810464733293,0.48,0.5,0.4906810464733294,0.4182973838166766,0.44278659896167955,pp
0.6027556530737184,0.6255113061474366,0.48,0.5,0.3605220637552078,0.4181001097079331,0.27594994514603344,pp
0.6048069918816057,0.6282876910697663,0.48,0.5,0.41436489431712403,0.4630386016236788,0.33,pp
0.6627267860268204,0.8056360716160923,0.48,0.5,0.5298175004375486,0.49,0.27509392663371335,pp
0.67,0.81,0.48,0.5,0.45637162899277106,0.4698138414810137,0.23576747386256752,pp
0.6798908802693633,0.6347272006734083,0.48,0.5,0.4605455986531834,0.4342907217508616,0.3157092782491384,pp
0.6360610761326291,0.7593312650164319,0.48,0.5,0.47606107613262916,0.3632122152265258,0.3935755695469484,pp
0.605632513952035,0.8334888453389058,0.48,0.5,0.36624499069864336,0.49375500930135663,0.42502003720542664,pp
0.62445915062969,0.6263061004197934,0.48,0.5,0.3491556370277324,0.4336938995802066,0.2891556370277324,pp
0.6267485513562334,0.8169942054249338,0.48,0.5,0.3994580918927056,0.3943352648583554,0.19758671350212192,pp
0.7018276123105355,0.7399654215280365,0.48,0.5,0.394551741540357,0.5699654215280365,0.4363101969069655,pp
0.64722292041422,0.72722292041422,0.48,0.5,0.43351176932920665,0.3885180530571867,0.41296389388562665,pp
0.7145681886863314,0.6508278975488164,0.48,0.5,0.3900714501570416,0.5855389865492311,0.2818344204902367,pp
0.6792775993737172,0.6709030007828535,0.48,0.5,0.49,0.40036120031314143,0.33729099765143955,pp
0.6945841240541767,0.8291682481083533,0.48,0.5,0.4198204119303443,0.5135727840928743,0.2913705161006138,pp
0.6997118736538163,0.8397118736538163,0.48,0.5,0.2765126633174646,0.6007203158654594,0.3875211055291076,pp
0.6853926140121427,0.6959698777207171,0.48,0.5,0.4231409120971419,0.5367551057450025,0.5384295439514291,pp
0.3382363551915146,0.40529500757998,0.48,0.5,0.5217642266877032,0.2894123123569108,0.3782351914330792,pp
0.38502328426846855,0.4680279411221623,0.48,0.5,0.47798137258522516,0.30600931370738743,0.35584849441456884,pp
0.5871221857272115,0.6076551142962465,0.48,0.5,0.4211724428518767,0.4185078000067023,0.37010658571380695,pp
0.6768895161524832,0.7027284561575458,0.48,0.5,0.4468895161524831,0.4703820276899711,0.3775580646099325,pp
0.7084494369374439,0.6991460585621077,0.48,0.5,0.41085394143789233,0.5353483108123319,0.4024045045004484,pp
0.5958060326485944,0.5813979891171351,0.48,0.5,0.4330100544143241,0.5689231251529454,0.2740869292613787,pp
0.63,0.5768484620397626,0.48,0.5,0.49538093445981346,0.6853247242005086,0.20929434133967786,pp
0.63,0.5708437714849838,0.48,0.5,0.48894528564377016,0.6972577426738025,0.20158207153434474,pp
0.7011361874032517,0.8044544749613006,0.48,0.5,0.4938863812596748,0.4394770436242272,0.3983408562209755,pp
0.63802018344477,0.86,0.48,0.5,0.3766330275920501,0.45395963311046006,0.34534678896318,pp
0.63,0.7710312584008522,0.48,0.5,0.49828123599857965,0.394914061799929,0.28828123599857963,pp
0.7064466038582581,0.7308490737795249,0.48,0.5,0.3984589534645922,0.49034598637794147,0.48034598637794146,pp
0.6357795386484173,0.7504567705389211,0.48,0.5,0.5422046135158269,0.3768818454063308,0.3842204613515827,pp
0.6357907029540395,0.7389535147701972,0.48,0.5,0.5498139077316582,0.40193023431801317,0.3842092970459606,pp
0.7024988789267057,0.8506235986583821,0.48,0.5,0.37187079597514633,0.517496636780117,0.30687303812173494,pp
0.6651866873632375,0.78,0.48,0.5,0.4559232971143344,0.410373374726475,0.4051866873632375,pp
0.659128052274386,0.7156676602164916,0.48,0.5,0.40825610454877176,0.49782013068596476,0.3521798693140352,pp
0.638846390417024,0.773460828748928,0.48,0.5,0.466282130139008,0.3929811832297919,0.40314106506950403,pp
0.7366377851395949,0.47237332813675653,0.48,0.5,0.49782444920797314,0.5680222265527028,0.4182200038974325,pp
0.723426164401558,0.5197215067953257,0.48,0.5,0.48135443495175284,0.5554978938513633,0.4054978938513633,pp
0.7478630216621586,0.8357260433243171,0.48,0.5,0.3799176967297802,0.5135890649864757,0.3470958267027316,pp
0.6565280204663382,0.65,0.48,0.5,0.49611208186535305,0.4576853469775588,0.3765280204663382,pp
0.6803737279278742,0.67,0.48,0.5,0.4828991693703899,0.3996262720721258,0.3362627207212579,pp
0.6923097087426493,0.6715485437132468,0.48,0.5,0.41230970874264933,0.578530097250078,0.38858252455896103,pp
0.6998163803737261,0.7103060327104564,0.48,0.5,0.41984698364477174,0.8386228528029458,0.8487452658871284,pp
0.6980601805985226,0.6983610835911361,0.48,0.5,0.46073620743102345,0.7701665015468169,0.7646479463349984,pp
0.6560775302311651,0.7151938255779128,0.48,0.5,0.42042378526969265,0.4965013155008577,0.3108837046532523,pp
0.64,0.7576005542891756,0.48,0.5,0.3839731855228865,0.39,0.35616088686268094,pp
0.6593399792963427,0.7315400483085336,0.48,0.5,0.4355500172530477,0.40290993443841877,0.27044001380243815,pp
0.6672933373942455,0.7829333739424539,0.48,0.5,0.5048133861251901,0.49270666260575463,0.2624799512690553,pp
0.6855013807612638,0.6394848116260978,0.48,0.5,0.4779944769549447,0.4512465480968404,0.45477002103832564,pp
0.6803795271925935,0.81127087457035,0.48,0.5,0.38303621754074785,0.642029928955537,0.5584818912296261,pp
0.5746232894777581,0.555841896934238,0.48,0.5,0.43731164473887907,0.3736558223694395,0.30487442982591934,pp
0.6801935245645557,0.6698064754354444,0.48,0.5,0.48845180348355466,0.4019352456455567,0.338258278918999,pp
0.6611741342735122,0.7217711307478416,0.48,0.5,0.49470646643162197,0.38117413427351216,0.3588258657264879,pp
0.64540749695533,0.6021475213126903,0.48,0.5,0.47,0.47306166869644667,0.5145925030446701,pp
0.6434806774713,0.5865916030416,0.48,0.5,0.4848151240495,0.6678537691069,0.21970252861189998,pp
0.6379800987353056,0.820099506323472,0.48,0.5,0.37403980252938873,0.406159210117555,0.41980098735305627,pp
0.6806865186784143,0.8170294506484994,0.48,0.5,0.20199934526175578,0.536285994887819,0.23468520920192582,pp
0.44122356442055155,0.489240464150987,0.48,0.5,0.48219410889486214,0.3952742636118578,0.4327426361185776,pp
0.30011220865923494,0.3998923780362081,0.48,0.5,0.5162628794085437,0.4026379674763222,0.4767025406545973,pp
0.6277006762391711,0.6913878276949194,0.48,0.5,0.40609526632580195,0.4216054099133692,0.36149661880414424,pp
0.5921600770352013,0.5946721309598422,0.48,0.5,0.42356798459295975,0.4118081001457617,0.31608003851760064,pp
0.6125425939581551,0.7939558707977495,0.48,0.5,0.45627129697907753,0.36124290100697415,0.3875709899302585,pp
0.622032391935571,0.7704060271892637,0.48,0.5,0.45658531082953047,0.31682937834093916,0.29113822972348985,pp
0.6925236057156674,0.6514197405667306,0.48,0.5,0.41050472114313347,0.502018884572534,0.25555193257446845,pp
0.6933289662109752,0.6613184851173157,0.48,0.5,0.6206788946092694,0.48066579324219505,0.41,pp
0.692116209647206,0.6538091773649709,0.48,0.5,0.6164562582578814,0.48211620964720603,0.4146556612238533,pp
0.7206945356778224,0.5947498357799197,0.48,0.5,0.5317774858309683,0.6027781427112897,0.34247202150879064,pp
0.6292659141777872,0.7992292098866767,0.48,0.5,0.4602202257466639,0.3106606772399915,0.29099101585998727,pp
0.3175119496844874,0.4293027852635535,0.48,0.5,0.52,0.4176862533685991,0.4957211141054214,pp
0.48121495849202445,0.6436537660392637,0.48,0.5,0.4834178867914111,0.4656119245276074,0.5307343094331289,pp
0.677277432077871,0.7310615488785335,0.48,0.5,0.4243835869657244,0.5602569157850266,0.3228082065171378,pp
0.7483621915592952,0.7941413636602659,0.48,0.5,0.3696537012884574,0.5462049350512767,0.32508657467788565,pp
0.7111528721060021,0.6128864011389963,0.48,0.5,0.4796157092979993,0.5453800698280097,0.31923141859599863,pp
0.6915162402587205,0.6333728905415297,0.48,0.5,0.45095409183513224,0.36056214842358825,0.3516864452707648,pp
0.6340093071482745,0.57,0.48,0.5,0.4894988366064657,0.6824592812262991,0.20601396072241174,pp
0.6503530395218347,0.6493203816377979,0.48,0.5,0.4310326578840367,0.5917651976091736,0.5907325397251368,pp
0.6146151742168118,0.6184606968672471,0.48,0.5,0.44769195702801967,0.3946151742168118,0.35077056329352535,pp
0.6283399261636717,0.7058498154091793,0.48,0.5,0.3385276569021976,0.42,0.3124901107544924,pp
0.5791430767432174,0.5846671790675073,0.48,0.5,0.42361897441892754,0.4019051279053623,0.34466717906750727,pp
0.6881801350063631,0.7745465766624247,0.48,0.5,0.41363972998727383,0.45227020250954464,0.43363355834393846,pp
0.3184661109538897,0.47215140749125883,0.48,0.5,0.3952290926502404,0.8079980185866478,0.19768925936407353,im
0.774513264453747,0.3913410521331742,0.48,0.5,0.5843907374401909,0.6758543165869212,0.7115452638224344,im
0.6016866957794572,0.46622489277059426,0.48,0.5,0.5269879825323257,0.8124497855411885,0.8324497855411885,im
0.5344374164491553,0.4765905230035065,0.48,0.5,0.5330668305122729,0.8298857845052597,0.8268189539929869,im
0.5733061375980593,0.5003142963186415,0.48,0.5,0.6301571481593208,0.7786612275196119,0.801495920639709,im
0.6244968042629463,0.5101269402689255,0.48,0.5,0.5211242010657365,0.8717497717330676,0.8817497717330676,im
0.5427234474581197,0.5648730192094276,0.48,0.5,0.5347930406780109,0.6873565310732971,0.7238852248586376,im
0.49880982575628235,0.4111901742437176,0.48,0.5,0.5652393030251294,0.7665071313165804,0.7865071313165805,im
0.21398017998393026,0.48266997000267825,0.48,0.5,0.6550967966550607,0.6795632633395826,0.6857766766657739,im
0.5859201317492663,0.595720461122432,0.48,0.5,0.601430115280608,0.7575499176567085,0.737139769438784,im
0.17434510494109418,0.604213820334465,0.48,0.5,0.6713535516533548,0.6400656423033146,0.6843451049410941,im
0.5081931899518333,0.4922719150034405,0.48,0.5,0.4567978750860122,0.8586404249827976,0.8709123399862381,im
0.7246766820985788,0.37774439300473706,0.48,0.5,0.5353233179014212,0.8869322890938419,0.8862856532909996,im
0.4378399523050009,0.5276502668053203,0.48,0.5,0.48515589804737175,0.8182738589948074,0.549231772247244,im
0.387968863038207,0.48944191584076846,0.48,0.5,0.6460155684808965,0.8588838316815368,0.8657365264012807,im
0.5215807222032053,0.5360481944919868,0.48,0.5,0.6026120557647421,0.7686939721176289,0.7971132499144238,im
0.4448245795071299,0.419380112131432,0.48,0.5,0.49592983180285194,0.895309943934284,0.882345028032858,im
0.48398324715618024,0.6005092037229554,0.48,0.5,0.3717789038261618,0.8811021716650093,0.8879664943123606,im
0.5577408493659091,0.48028239382926136,0.48,0.5,0.5809883784024148,0.7411295753170455,0.7709883784024147,im
0.36488453469887916,0.47491752478491367,0.48,0.5,0.48239278222038773,0.8376402078656467,0.8551154653011209,im
0.4721834515254482,0.6436373244267343,0.48,0.5,0.31327253511465314,0.897092254197428,0.9003647893120811,im
0.41338107327823004,0.6479856780165311,0.48,0.5,0.510215856896236,0.764892071551882,0.775323785344354,im
0.5106631768578623,0.42331588428931166,0.48,0.5,0.6333420578553441,0.685318501645915,0.7273211190025182,im
0.5595165590921981,0.6235687096595743,0.48,0.5,0.5983269892056734,0.7096469355106385,0.7452417204539009,im
0.5002772217090943,0.4913518147806063,0.48,0.5,0.5294627034642441,0.7808145182448503,0.7302772217090943,im
0.4119205077346859,0.45003057394819773,0.48,0.5,0.517987770420721,0.7299388521036045,0.7559449668932441,im
0.6090520263772115,0.6390939657568425,0.48,0.5,0.6325922845905791,0.7078607325309996,0.7387248273945259,im
0.7175075102989761,0.4502238589550108,0.48,0.5,0.5571567012685076,0.867731369253987,0.8797761410449891,im
0.36737301994616944,0.4400338613476881,0.48,0.5,0.4649492079784678,0.8849830693261559,0.8875084653369221,im
0.16530160108079545,0.4695929419580278,0.48,0.5,0.44550759173557064,0.695713582390346,0.5612211741259167,im
0.6689292533770661,0.4160711617220176,0.48,0.5,0.6760719919201851,0.7124997924504581,0.7346429460926608,im
0.5054381627260737,0.3725099212581878,0.48,0.5,0.6579083989515102,0.6411155205591946,0.6909760804892953,im
0.5666101791683782,0.4772144490951703,0.48,0.5,0.5859395730073208,0.6965438429341129,0.7087251239121506,im
0.6099674402142425,0.4704558370006038,0.48,0.5,0.0017582284309004548,0.7995767227851537,0.3212698316445392,im
0.8164692145958532,0.3782004760025132,0.48,0.5,0.6141002380012566,0.7058997619987434,0.7367198095989947,im
0.3609506252761011,0.5134917708793502,0.48,0.5,0.6612705728016246,0.8825411456032491,0.8860329164825993,im
0.6167891859936104,0.5360367557980832,0.48,0.5,0.641192790662407,0.7939632442019169,0.8135228837350372,im
0.6075252495493001,0.4042033977477591,0.48,0.5,0.5389830112612046,0.8768135909910363,0.8510169887387954,im
0.797080395838075,0.4507299010404812,0.5729924756841707,0.5,0.49072990104048125,0.7207299010404812,0.7507299010404812,im
0.401888588093395,0.4808065497128661,0.48,0.5,0.4217508437595637,0.5943541520099372,0.6509902088246413,im
0.6854502830468274,0.6206549571590216,0.48,0.5,0.6550409348224389,0.7194269124858561,0.7495087821307338,im
0.23071592449895773,0.4702386414996526,0.48,0.5,0.5711376268332947,0.7720366121669369,0.8031742390002317,im
0.6250334172769898,0.467768991568721,0.48,0.5,0.45517932771248065,0.802231008431279,0.8239574510021059,im
0.45027176693868964,0.5274941170435974,0.48,0.5,0.40476353079972605,0.78,0.7772458819305182,im
0.20095017604164098,0.4221661119959702,0.48,0.5,0.6169435199932837,0.7130564800067163,0.7504451840053731,im
0.580035022780032,0.4791386674273164,0.48,0.5,0.572689066058147,0.6618277334854633,0.5663095102490414,im
0.5513209216523657,0.38747270434097625,0.48,0.5,0.6056058695081353,0.6791211739016271,0.719121173901627,im
0.63,0.6769879727307823,0.48,0.5,0.6546024054538436,0.6861927836384694,0.6965060136346088,im
0.4171989913329258,0.5141448737977452,0.48,0.5,0.5328359662826678,0.747818487474871,0.7780366387273839,im
0.5270768491598733,0.41276933240517416,0.48,0.5,0.551179474859979,0.845743555864942,0.8055897374299895,im
0.6086157839567562,0.653078919783781,0.48,0.5,0.46622897219459714,0.8651552438486467,0.8758473518702686,im
0.3531017918319226,0.37385029863865377,0.48,0.5,0.4741177616750638,0.6461497013613463,0.6874331342408975,im
0.6040096261302669,0.7140133284880618,0.48,0.5,0.6539948166990871,0.7060088856587078,0.66,im
0.5151143406144489,0.40340956040963266,0.48,0.5,0.5631808791807347,0.63079694129717,0.6790921610923537,im
0.3330717630900756,0.4022982323318053,0.48,0.5,0.5069394168814272,0.8707847107297731,0.882320592274811,im
0.32742271695756336,0.3870469141661699,0.48,0.5,0.521114074249851,0.7570335800418405,0.7807382714584575,im
0.6359296239345987,0.41319095977817083,0.48,0.5,0.5505778858727352,0.8279648119672993,0.8092713489200172,im
0.25940163561249113,0.451978045695985,0.48,0.5,0.5479853637973233,0.72,0.7173504089031228,im
0.35191354500048877,0.5082140246662105,0.48,0.5,0.6106378483334962,0.7091070123331052,0.7393621516665038,im
0.47359661977901957,0.5359014667670114,0.48,0.5,0.5225650510040027,0.7223048469879919,0.7579461097389926,im
0.6839252995318044,0.5565045806554739,0.48,0.5,0.5930655391572479,0.9661028893913457,0.9613178294849848,im
0.5976649686908319,0.5850370900964411,0.48,0.5,0.5833580600642941,0.7156930913734623,0.7009488485622437,im
0.36765309104862226,0.5165162237851681,0.48,0.5,0.5568772867007646,0.72,0.706425958056269,im
0.688093180950019,0.36727102271057727,0.48,0.5,0.6018130681317319,0.7727664776567222,0.7945795457884541,im
0.7380580225836746,0.693850404848303,0.48,0.5,0.6616183145136045,0.653236629027209,0.692912966124488,im
0.6878595315647812,0.3890270598021733,0.48,0.5,0.5698054119604347,0.7621404684352188,0.7903891760791307,im
0.5136093422989615,0.5412781315402078,0.48,0.5,0.6148874738391692,0.7536093422989615,0.7848874738391692,im
0.47603870099182677,0.5859903247520433,0.48,0.5,0.40009675247956694,0.7700241881198917,0.3502902574387008,im
0.46533456845014165,0.545758698591038,0.48,0.5,0.5715173971820757,0.7133930411271696,0.7254004518280198,im
0.26701233940435476,0.5057617088983436,0.48,0.5,0.45171898643975417,0.7462892398298157,0.6180082262695699,im
0.2847878685704762,0.442483119510449,0.48,0.5,0.5155930677545578,0.7069575737140953,0.505660589712762,im
0.4038501627705497,0.5602500787599434,0.48,0.5,0.43340002100265157,0.6971001365172352,0.5209002835357963,im
0.3052992915776221,0.4970845074153225,0.48,0.5,0.2234471861764105,0.5223837989929445,0.4283380296612899,im
0.6178105732376803,0.7415611660876248,0.48,0.5,0.6090576089879576,0.7478153160372365,0.6843788535246396,im
0.71,0.40864350974778957,0.48,0.5,0.7049579526471227,0.7216087743694739,0.7580073119745616,im
